sku,source_row_number,row_status,group_key,row_action,decision_status,draft_name,draft_description,draft_dimensions,draft_weight,draft_cubic,draft_freight_type,field_decisions_json,custom_values_json,notes,reviewed_by_id,reviewed_at,applied_by_id,applied_at,apply_batch_id,source_name,operational_name,source_description,operational_description,source_length_mm,source_width_mm,source_height_mm,source_outer_l_mm,source_outer_w_mm,source_outer_h_mm,operational_length_m,operational_width_m,operational_height_m,source_weight_kg,operational_weight_kg,source_cubic_m3,operational_cubic_m3,source_pallet,source_derived_cp,operational_cp,primary_dimensions_different,weight_different,cubic_different,cp_different,possible_unit_scale_warning,active_rule_count,active_rule_names,active_rule_decisions_json,active_memory_exists,memory_workflow_key,memory_source_fingerprint,memory_proposal_fingerprint,memory_approved_data_json,memory_approval_note,memory_approved_at,memory_last_used_at,memory_use_count,bulk_safety_status,bulk_safety_issues
BRH4443,19546,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.816716+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Bradbury Hoist H4443 - 3 Parts,Bradbury Hoist H4443 - 3 Parts,Bradbury Hoist H4443 - 3 Parts,Bradbury Hoist H4443 - 3 Parts,0.000000,0.000000,0.000000,4700.0,750.0,1050.0,4.7000,0.7500,1.0500,1750.000000,1750.0000,3.701000,3.701000,3.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,2e3ccf625fa1a4e2def3a374078007b3f10a08965b4c48672ed3573dc2729f8d,e7b55c550430ce08f81446e72daa4e4fbceaf856d166d7c513f8878a9cebe984,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Bradbury Hoist H4443 - 3 Parts"", ""width_m"": ""0.7500"", ""cubic_m3"": ""3.701000"", ""height_m"": ""1.0500"", ""length_m"": ""4.7000"", ""weight_kg"": ""1750.0000"", ""description"": ""Bradbury Hoist H4443 - 3 Parts"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #13. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.283969+00:00,2026-09-22 22:35:55.283189+00:00,1,SAFE_CANDIDATE,
BRH4543,19547,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.818131+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Bradbury Hoist H4543 - 3 Parts,Bradbury Hoist H4543 - 3 Parts,Bradbury Hoist H4543 - 3 Parts,Bradbury Hoist H4543 - 3 Parts,0.000000,0.000000,0.000000,5850.0,910.0,420.0,5.8500,0.9100,0.4200,2242.000000,2242.0000,4.851000,4.851000,3.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,e898a90267af9550355608fcd4ac47befc861c1ffcd8ae289326590131c1fd70,c3af734d25efd41dc639173c19962267a01ad6ae3c097b7ea937b433bbf86993,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Bradbury Hoist H4543 - 3 Parts"", ""width_m"": ""0.9100"", ""cubic_m3"": ""4.851000"", ""height_m"": ""0.4200"", ""length_m"": ""5.8500"", ""weight_kg"": ""2242.0000"", ""description"": ""Bradbury Hoist H4543 - 3 Parts"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #14. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.286817+00:00,2026-09-22 22:35:55.286012+00:00,1,SAFE_CANDIDATE,
BRH4543+4,19548,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.819536+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Major 5230 Bradbury  - 4 Parts,Major 5230 Bradbury  - 4 Parts,Major 5230 Bradbury Wheel Free - 4 Parts,Major 5230 Bradbury Wheel Free - 4 Parts,0.000000,0.000000,0.000000,5850.0,910.0,420.0,5.8500,0.9100,0.4200,2256.000000,2256.0000,5.069000,5.069000,4.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,fbdf28bb08ff1a3046d9520abe74a953a853656edc42fe42b21efa162f38f973,ec7ab972141a405c16ab9e107136d0704bf1dec1e818282109668449e2327013,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Major 5230 Bradbury  - 4 Parts"", ""width_m"": ""0.9100"", ""cubic_m3"": ""5.069000"", ""height_m"": ""0.4200"", ""length_m"": ""5.8500"", ""weight_kg"": ""2256.0000"", ""description"": ""Major 5230 Bradbury Wheel Free - 4 Parts"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #15. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.289884+00:00,2026-09-22 22:35:55.288994+00:00,1,SAFE_CANDIDATE,
CASSETTE,21641,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.821010+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,12276 - Cassette 2300mm,12276 - Cassette 2300mm,12276 - Cassette 2300mm,12276 - Cassette 2300mm,2560.000000,520.000000,2450.000000,2560.0,520.0,2450.0,2.5600,0.5200,2.4500,580.000000,580.0000,3.261000,3.261000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,b815d4240f80f1a9a59cddcb63e7ecc6346bb446e19315865f1c57cf0c55e188,ac3e471b87cdd6bbcfd82ca0e7e031658eef61217ab2b6fd8da05cd78fe05b98,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""12276 - Cassette 2300mm"", ""width_m"": ""0.5200"", ""cubic_m3"": ""3.261000"", ""height_m"": ""2.4500"", ""length_m"": ""2.5600"", ""weight_kg"": ""580.0000"", ""description"": ""12276 - Cassette 2300mm"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #16. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.292609+00:00,2026-09-22 22:35:55.291704+00:00,1,SAFE_CANDIDATE,
CASSETTE-SKODA,21642,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.822543+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Cassette for Inground Hoist,Cassette for Inground Hoist,Cassette for Inground Hoist,Cassette for Inground Hoist,2570.000000,1560.000000,2580.000000,2570.0,1560.0,2580.0,2.5700,1.5600,2.5800,1760.000000,1760.0000,10.344000,10.344000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,b1da11455498d3d709052aaca8d588745edf72e7d33146a097cef31cf1b327a6,14c3f2de8cc77d4e3c39507da005a1bdf7c5307b2b00a695bda2785411926af6,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Cassette for Inground Hoist"", ""width_m"": ""1.5600"", ""cubic_m3"": ""10.344000"", ""height_m"": ""2.5800"", ""length_m"": ""2.5700"", ""weight_kg"": ""1760.0000"", ""description"": ""Cassette for Inground Hoist"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #17. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.300191+00:00,2026-09-22 22:35:55.298837+00:00,1,SAFE_CANDIDATE,
CASSETTE12103,21643,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.824129+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,12103 - Cassette 2300mm,12103 - Cassette 2300mm,12103- Cassette 2300mm,12103- Cassette 2300mm,2560.000000,520.000000,2450.000000,2560.0,520.0,2450.0,2.5600,0.5200,2.4500,580.000000,580.0000,3.261000,3.261000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,d17b2a6415fe773e45abaf3694839ef6bfaa1171bf139e68b1803e55aedc2f24,60db3b0a3c4973b1c6b96aa24928fda6fe7119bbf05b13b1b02eaefd67cf8f67,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""12103 - Cassette 2300mm"", ""width_m"": ""0.5200"", ""cubic_m3"": ""3.261000"", ""height_m"": ""2.4500"", ""length_m"": ""2.5600"", ""weight_kg"": ""580.0000"", ""description"": ""12103- Cassette 2300mm"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #18. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.295688+00:00,2026-09-22 22:35:55.294595+00:00,1,SAFE_CANDIDATE,
CM245-A,22535,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.825804+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Electro-Hydraulic Two Post Hst,Electro-Hydraulic Two Post Hst,Electro-Hydraulic Two Post Hoist,Electro-Hydraulic Two Post Hoist,4000.000000,930.000000,520.000000,4000.0,930.0,520.0,4.0000,0.9300,0.5200,947.000000,947.0000,1.934000,1.934000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,93deff72321b3c93b5d913fc60ffea1736064ff46c8ab09aa07e1ebe34874cb2,62bcb9fa3b1b12721004854a24d2c84b09776c2ea6ca3e3c27c4b48bdf55cd6d,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Electro-Hydraulic Two Post Hst"", ""width_m"": ""0.9300"", ""cubic_m3"": ""1.934000"", ""height_m"": ""0.5200"", ""length_m"": ""4.0000"", ""weight_kg"": ""947.0000"", ""description"": ""Electro-Hydraulic Two Post Hoist"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #19. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.304706+00:00,2026-09-22 22:35:55.303520+00:00,1,SAFE_CANDIDATE,
CM245-A-1PH,22536,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.827625+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Electro-Hydr Two Post Hst 1PH,Electro-Hydr Two Post Hst 1PH,Electro-Hydraulic Two Post Hoist Single Phase (1PH),Electro-Hydraulic Two Post Hoist Single Phase (1PH),4000.000000,930.000000,520.000000,4000.0,930.0,520.0,4.0000,0.9300,0.5200,947.000000,947.0000,1.934000,1.934000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,f60f90ffd50735da66c7b21a4528130d612662b8ad78aeb6afbb8e12d960b8ec,15626c3d05f842bc09017f79499f8bde05b20f26e137ae7adaf86d874480d27d,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Electro-Hydr Two Post Hst 1PH"", ""width_m"": ""0.9300"", ""cubic_m3"": ""1.934000"", ""height_m"": ""0.5200"", ""length_m"": ""4.0000"", ""weight_kg"": ""947.0000"", ""description"": ""Electro-Hydraulic Two Post Hoist Single Phase (1PH)"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #20. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.308490+00:00,2026-09-22 22:35:55.307209+00:00,1,SAFE_CANDIDATE,
CM245-A-Q,22538,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.829147+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Elec-Hyd TwoPost - Quarantine,Elec-Hyd TwoPost - Quarantine,Electro-Hydraulic Two Post Hoist - Missing Parts,Electro-Hydraulic Two Post Hoist - Missing Parts,4000.000000,930.000000,520.000000,4000.0,930.0,520.0,4.0000,0.9300,0.5200,947.000000,947.0000,1.934000,1.934000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,ab36961bb2d7317df293be44c6c83cae8d783e29a10ffe1cbde8feef8c68ef64,471b099c0a2336298c6ccc957434acdd40378326fdac992f8684dff75263eb48,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Elec-Hyd TwoPost - Quarantine"", ""width_m"": ""0.9300"", ""cubic_m3"": ""1.934000"", ""height_m"": ""0.5200"", ""length_m"": ""4.0000"", ""weight_kg"": ""947.0000"", ""description"": ""Electro-Hydraulic Two Post Hoist - Missing Parts"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #21. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.312906+00:00,2026-09-22 22:35:55.311556+00:00,1,SAFE_CANDIDATE,
CM245-AS,22540,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.830525+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Electro-Hydraulic 2 Post Hoist,Electro-Hydraulic 2 Post Hoist,Electro-Hydraulic Two Post Hoist,Electro-Hydraulic Two Post Hoist,2930.000000,1120.000000,500.000000,2930.0,1120.0,500.0,2.9300,1.1200,0.5000,825.000000,825.0000,1.641000,1.641000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,b5b91c02de173f6e0f4d8cae7c597e4d79ad4b6f9f4039f57e331fd3f0b0fd64,c936f0ec867b1b7a95b10feeef21a602e5f5933e58d13c53000f3fd281f8b07b,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Electro-Hydraulic 2 Post Hoist"", ""width_m"": ""1.1200"", ""cubic_m3"": ""1.641000"", ""height_m"": ""0.5000"", ""length_m"": ""2.9300"", ""weight_kg"": ""825.0000"", ""description"": ""Electro-Hydraulic Two Post Hoist"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #22. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.316801+00:00,2026-09-22 22:35:55.315708+00:00,1,SAFE_CANDIDATE,
CM245-AS-1PH,22542,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.831974+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Electro-Hydraulic 2 Post Hoist,Electro-Hydraulic 2 Post Hoist,Electro-Hydraulic Two Post Hoist (Single Phase),Electro-Hydraulic Two Post Hoist (Single Phase),2930.000000,1120.000000,500.000000,2930.0,1120.0,500.0,2.9300,1.1200,0.5000,825.000000,825.0000,1.641000,1.641000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,e0c882a2142fa59099aef75ec5a9964d67880021f7a2c2b0607c7dcdab6da784,fb1add852d5926cb2a1f466a09ca56dd8d9a214fbcb49a6f2d3814cb4b266e2c,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Electro-Hydraulic 2 Post Hoist"", ""width_m"": ""1.1200"", ""cubic_m3"": ""1.641000"", ""height_m"": ""0.5000"", ""length_m"": ""2.9300"", ""weight_kg"": ""825.0000"", ""description"": ""Electro-Hydraulic Two Post Hoist (Single Phase)"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #23. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.319963+00:00,2026-09-22 22:35:55.318895+00:00,1,SAFE_CANDIDATE,
CM245-AS-SPKIT,22550,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.833432+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,CM245-AS Spacer Kit,CM245-AS Spacer Kit,CM245-AS Spacer Kit,CM245-AS Spacer Kit,0.000000,0.000000,0.000000,180.0,160.0,90.0,0.1800,0.1600,0.0900,1.000000,210.0000,0.002600,0.545000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,75c17cfbfffeeedf519b09f337bbeb86a235d78678e1e03e299851d3eec784f0,d934f6a0314fadb3b36bc9065bc1b68b652c9947a49c03283ef12229c8ff0a85,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""CM245-AS Spacer Kit"", ""width_m"": ""0.1600"", ""cubic_m3"": ""0.545000"", ""height_m"": ""0.0900"", ""length_m"": ""0.1800"", ""weight_kg"": ""210.0000"", ""description"": ""CM245-AS Spacer Kit"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #24. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.323451+00:00,2026-09-22 22:35:55.322492+00:00,1,SAFE_CANDIDATE,
